STATE_NAME,likes_Mean,retweet_count_Mean,user_followers_count_Mean,TextBlob_Subjectivity_Mean,TextBlob_Polarity_Mean,likes_Skewness,retweet_count_Skewness,user_followers_count_Skewness,TextBlob_Subjectivity_Skewness,TextBlob_Polarity_Skewness,likes_Median,retweet_count_Median,user_followers_count_Median,TextBlob_Subjectivity_Median,TextBlob_Polarity_Median,likes_Variance,retweet_count_Variance,user_followers_count_Variance,TextBlob_Subjectivity_Variance,TextBlob_Polarity_Variance,likes_Std,retweet_count_Std,user_followers_count_Std,TextBlob_Subjectivity_Std,TextBlob_Polarity_Std,likes_0_1_quant,retweet_count_0_1_quant,user_followers_count_0_1_quant,TextBlob_Subjectivity_0_1_quant,TextBlob_Polarity_0_1_quant,likes_0_9_quant,retweet_count_0_9_quant,user_followers_count_0_9_quant,TextBlob_Subjectivity_0_9_quant,TextBlob_Polarity_0_9_quant
New York,51.62914046121593,11.131761006289308,18341.52431865828,0.3444987831584321,0.054910078364836225,85.06178501671275,65.97789455402723,12.68737626581798,0.3639110415657484,0.07965034845997823,0.0,0.0,1121.0,0.35,0.0,3196669.807516417,44207.77391512895,12351225010.961876,0.09279040988754587,0.07477454425338485,1787.9233226054234,210.25644797515474,111136.06530268145,0.30461518328465814,0.2734493449496357,0.0,0.0,55.0,0.0,-0.25,6.0,3.0,11626.700000000043,0.75,0.4
North Carolina,1.4459724950884087,0.5887360838244925,2262.9240340537,0.3265054357866712,0.05847600780737663,8.874215861372738,10.729587112273416,8.723586981441889,0.44085206479180417,0.03176824246681867,0.0,0.0,549.0,0.3333333333333333,0.0,27.91958894550776,7.227867798585707,53644294.05713493,0.09596420242481588,0.07357363032792315,5.283899028701037,2.6884694155942537,7324.226515962961,0.30978089422173194,0.2712445950206624,0.0,0.0,24.0,0.0,-0.1875,3.0,1.0,4107.0,0.75,0.42833333333333407
North Dakota,1.0260869565217392,0.2565217391304348,1205.517391304348,0.29419259102411277,0.04199797715117009,4.18743703203919,10.296417178741022,3.2290422151959466,0.45457834111910145,0.15962144401957645,0.0,0.0,281.0,0.25,0.0,5.361761913802922,1.449193089044997,5723980.451661289,0.06676740482323076,0.051550078726519684,2.315547864718612,1.203824359715734,2392.4841591244212,0.25839389470966756,0.22704642416589538,0.0,0.0,99.0,0.0,-0.2083333333333332,3.0,1.0,2658.2,0.6371428571428571,0.3
Ohio,3.039236479321315,1.1580063626723223,2930.675503711559,0.30232280650716303,0.02865375550068358,27.435268992013626,32.71448658722809,11.21669124274077,0.5794587863387007,0.1826588443464299,0.0,0.0,539.0,0.2666666666666666,0.0,1655.6674251992208,272.99358838404464,116357736.79225904,0.09707215372175435,0.06516459722922129,40.689893403635516,16.522517616393834,10786.924343493794,0.311564044333993,0.2552735733075817,0.0,0.0,26.0,0.0,-0.21773809523809518,2.0,1.0,5139.0,0.75,0.3241071428571428
Oklahoma,1.1141975308641976,0.5462962962962963,2840.8518518518517,0.3510541481837778,0.05373238842579602,7.08287881990013,10.804795424638712,7.952569326595673,0.3740258699963459,0.6108728692422528,0.0,0.0,920.0,0.3780952380952381,0.0,8.126237434544974,5.629428964568284,101969161.84176123,0.10173490292032851,0.0580365000388386,2.8506556148621276,2.372641769119031,10097.978106619226,0.318959092863534,0.240907658738444,0.0,0.0,35.60000000000001,0.0,-0.20249999999999993,2.0,1.0,2788.0,0.7708333333333331,0.3674999999999997
Oregon,2.4234345939243647,1.1543707377557346,2960.0433973961563,0.3736790717934346,0.030878153730018783,11.253543979005313,12.264453167670421,6.2801535207715,0.18398684519848657,0.050675042873122696,0.0,0.0,952.0,0.4341269841269841,0.0,105.41674576448494,25.46312759695957,43328490.882730916,0.0904150775800102,0.09065272786758131,10.267265739450059,5.04610023651528,6582.43806524079,0.3006910001646378,0.3010859144290568,0.0,0.0,84.20000000000002,0.0,-0.35,4.0,2.0,9804.4,0.75,0.4000000000000001
Pennsylvania,2.3414720452937012,0.7250530785562632,4802.917551309271,0.3421886607707177,0.0491203780059797,16.662515306852505,17.45691938341244,12.67662311387584,0.3952003523713975,-0.05871406779205886,0.0,0.0,642.0,0.3333333333333333,0.0,241.49291308895252,22.73251902373035,605470707.2770939,0.0933931686141697,0.0764093817102042,15.540042248621866,4.7678631506923885,24606.314378165087,0.3056029591057156,0.27642246961888645,0.0,0.0,40.0,0.0,-0.2249999999999999,3.0,1.0,10169.5,0.75,0.4
Rhode Island,15.112359550561798,8.55056179775281,7413.865168539326,0.3050787030281412,0.05674716270622388,6.620622878958595,7.710871323738459,2.1003149960408245,0.6654917173773125,-0.08472841424881151,0.0,0.0,398.0,0.15,0.0,3712.4417773237974,1555.9548008171596,264865288.4134321,0.11342176216462066,0.07743378412740731,60.92981025182827,39.44559292008626,16274.682436638575,0.33678147538815234,0.2782692655098786,0.0,0.0,7.0,0.0,-0.21833333333333327,37.400000000000006,17.60000000000001,47820.4,0.7533333333333334,0.44000000000000006
South Carolina,7.606299212598425,3.2007874015748032,5382.312992125984,0.3448387467646818,0.04892897558159615,15.811959335428334,11.220085145802726,8.981342892819718,0.4158676290422879,0.09389857372783557,0.0,0.0,2270.0,0.340625,0.0,1555.0517945611825,259.229821863983,106389831.30420959,0.09350084863091444,0.0745673196795032,39.4341450339827,16.100615574069923,10314.544648418057,0.305779084685193,0.27307017354428,0.0,0.0,56.80000000000001,0.0,-0.2067187499999999,17.0,7.0,20615.0,0.7550000000000002,0.4
South Dakota,0.8461538461538461,0.19230769230769232,680.0384615384615,0.3481995781995782,0.0172551406926407,2.2724508860813715,2.6762535457705536,3.7091736916309967,-0.11922757975504578,-0.8264263661140319,0.0,0.0,72.0,0.37222222222222223,0.0,3.175384615384616,0.24153846153846154,2922129.4784615384,0.06303925463345376,0.03750167989556264,1.7819608905317244,0.4914656259988704,1709.423727009058,0.25107619288465755,0.19365350473348691,0.0,0.0,37.0,0.0,-0.1805555555555555,3.0,1.0,1532.0,0.6499999999999999,0.2578125
Tennessee,3.1818181818181817,1.263101604278075,3907.5048128342246,0.3303455769360086,0.05271094166488012,13.638576999354036,7.57684123068961,4.9784063931727145,0.4499705894551204,0.12803766653567372,0.0,0.0,736.0,0.3138888888888889,0.0,326.4979560054511,38.04205246825226,149101240.1281888,0.10095605111010161,0.07971257911316841,18.069254439667706,6.16782396540727,12210.70186877842,0.3177358196837455,0.2823341621433163,0.0,0.0,24.0,0.0,-0.2,3.0,1.0,6780.0,0.7839285714285715,0.41197916666666695
Texas,7.419039275806687,3.147028763323113,5257.836910497883,0.33960904276954995,0.04209469157692189,38.787771014272884,25.020891702960963,10.828380766360214,0.38911465031690573,0.10087165627974445,0.0,0.0,885.0,0.3333333333333333,0.0,6038.241144462405,975.724436628991,425589505.5319554,0.09955723404709038,0.08098968786115439,77.70612037968698,31.236588108002305,20629.820782836563,0.3155269149329267,0.28458687225723256,0.0,0.0,36.0,0.0,-0.3166666666666667,4.0,2.0,8785.0,0.7625,0.4
Utah,1.0926724137931034,0.13577586206896552,1384.9849137931035,0.21734918134029127,0.03497455010840652,11.622622480375286,7.136162767199124,2.9701529809243885,1.1084218129993741,-0.17571194723857778,0.0,0.0,847.0,0.0,0.0,37.103704289863714,0.3854127876666416,3471348.0926444856,0.09112393424646466,0.0554661804271725,6.091281005655848,0.6208162269678859,1863.155412906955,0.3018674117000122,0.2355125908039154,0.0,0.0,77.0,0.0,-0.09718749999999989,2.0,0.0,3310.0,0.7,0.2711363636363635
Vermont,1.1221945137157108,0.24937655860349128,7203.022443890274,0.38952138462086805,-0.0045904573917354445,15.85888819093991,9.750819306550856,0.524832357280795,0.19749651370634108,-0.1547033918504188,0.0,0.0,3384.0,0.4111111111111111,0.0,22.29753117206984,1.1126558603491274,44405953.87699504,0.10180412267817811,0.09098866932005865,4.722026172319446,1.0548250377902144,6663.7792488193245,0.31906758324558465,0.30164328157619996,0.0,0.0,317.0,0.0,-0.3999999999999999,3.0,1.0,16155.0,0.8333333333333334,0.35
Virginia,3.08187134502924,1.0701754385964912,5586.6345029239765,0.3505037914985527,0.04206609456584075,24.72764226690062,16.014365267231984,19.64138500637933,0.4094983478860157,-0.21651969295578577,0.0,0.0,919.0,0.34791666666666665,0.0,1086.7757295678232,96.74238767650839,935861767.7579889,0.10151230500845632,0.08994573848024182,32.96628170673519,9.835770822691448,30591.85786705327,0.3186099574847847,0.29990955049854917,0.0,0.0,45.0,0.0,-0.25,3.0,1.0,15116.0,0.8,0.3785714285714286
Washington,1.35801393728223,0.3702090592334495,2616.7865853658536,0.34913619718857086,0.028387512087766093,20.366018200805673,9.635136084965582,8.439452082906406,0.4025369870142503,0.0034804530424684104,0.0,0.0,789.0,0.35,0.0,65.9684884671115,2.0188850477992872,45255009.79661154,0.10423918174493339,0.08585260907479675,8.122098772307039,1.4208747474000962,6727.1843884801865,0.3228609325157403,0.2930061587659835,0.0,0.0,54.7,0.0,-0.3,3.0,1.0,7661.19999999997,0.8022380952380951,0.4
